Run on (40 X 3600 MHz CPU s)
2018-07-03 10:47:33
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",409,1.71213e+06,1.71897e+06,ns,,1.21914e+10,,,,2,1,652288,1.72314,2,1,1,2,832,7,81536,7,0,2,256,7,7,0,0,2.43828e+10,4.17464e+07,2.43828e+10,4.17464e+07,1,1,652288,0.62207
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",29,2.42115e+07,2.42184e+07,ns,,4.3106e+08,,,,2,1,1.63072e+07,24.2163,2,5,5,2,832,7,81536,7,0,2,128,7,7,2,2,2.1553e+10,5.2183e+08,2.1553e+10,5.2183e+08,1,1,1.63072e+07,15.5518
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3315,210863,217783,ns,,6.09167e+10,,,,1,1,1.44507e+07,0.216,2,3,3,1,64,56,200704,56,0,1,64,56,56,1,1,1.0965e+12,2.31211e+08,1.0965e+12,2.31211e+08,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3885,180055,186832,ns,,2.85358e+11,,,,1,1,401408,0.18272,2,1,1,1,64,56,200704,56,0,1,256,28,28,0,0,1.42679e+11,2.56901e+07,1.42679e+11,2.56901e+07,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",486,1.44007e+06,1.44714e+06,ns,,8.91971e+09,,,,0,1,7.22534e+06,1.43837,2,3,3,1,128,28,100352,28,0,1,128,28,28,1,1,1.60555e+11,2.31211e+08,1.60555e+11,2.31211e+08,1,1,7.22534e+06,6.89062
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2205,317441,324060,ns,,1.61858e+11,,,,1,1,200704,0.322816,2,1,1,1,128,28,100352,28,0,1,512,14,14,0,0,8.09288e+10,2.56901e+07,8.09288e+10,2.56901e+07,2,2,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1161,602815,609505,ns,,2.13084e+10,,,,1,1,401408,0.604608,2,1,1,1,256,14,50176,14,0,1,256,14,14,0,0,4.26169e+10,2.56901e+07,4.26169e+10,2.56901e+07,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",151,4.63057e+06,4.63767e+06,ns,,2.77397e+09,,,,2,1,3.61267e+06,4.63133,2,3,3,1,256,14,50176,14,0,1,256,14,14,1,1,4.99314e+10,2.31211e+08,4.99314e+10,2.31211e+08,1,1,3.61267e+06,3.44531
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1161,603122,609837,ns,,8.51904e+10,,,,1,1,100352,0.636512,2,1,1,1,256,14,50176,14,0,1,1024,7,7,0,0,4.25952e+10,2.56901e+07,4.25952e+10,2.56901e+07,2,2,100352,0.0957031
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",643,1.08793e+06,1.09489e+06,ns,,1.18069e+10,,,,1,1,200704,1.0935,2,1,1,1,512,7,25088,7,0,1,512,7,7,0,0,2.36138e+10,2.56901e+07,2.36138e+10,2.56901e+07,1,1,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",163,4.29614e+06,4.30337e+06,ns,,1.19596e+10,,,,0,1,802816,4.31197,2,1,1,1,2048,7,100352,7,0,1,512,7,7,3,3,2.39192e+10,1.0276e+08,2.39192e+10,1.0276e+08,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3016,231820,238798,ns,,1.10819e+11,,,,1,1,2.89014e+07,0.237408,2,3,3,2,64,56,401408,56,0,2,64,56,56,1,1,1.99474e+12,4.62422e+08,1.99474e+12,4.62422e+08,1,1,2.89014e+07,27.5625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3306,211856,218792,ns,,4.85049e+11,,,,1,1,802816,0.213888,2,1,1,2,64,56,401408,56,0,2,256,28,28,0,0,2.42524e+11,5.13802e+07,2.42524e+11,5.13802e+07,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",459,1.52553e+06,1.53261e+06,ns,,1.68401e+10,,,,2,1,1.44507e+07,1.5383,2,3,3,2,128,28,200704,28,0,2,128,28,28,1,1,3.03122e+11,4.62422e+08,3.03122e+11,4.62422e+08,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2009,348266,355053,ns,,2.95063e+11,,,,1,1,401408,0.348352,2,1,1,2,128,28,200704,28,0,2,512,14,14,0,0,1.47531e+11,5.13802e+07,1.47531e+11,5.13802e+07,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1146,612082,618893,ns,,4.19717e+10,,,,1,1,802816,0.614464,2,1,1,2,256,14,100352,14,0,2,256,14,14,0,0,8.39434e+10,5.13802e+07,8.39434e+10,5.13802e+07,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",148,4.73839e+06,4.7455e+06,ns,,5.42169e+09,,,,0,1,7.22534e+06,4.73181,2,3,3,2,256,14,100352,14,0,2,256,14,14,1,1,9.75905e+10,4.62422e+08,9.75905e+10,4.62422e+08,1,1,7.22534e+06,6.89062
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1131,618702,625440,ns,,1.6609e+11,,,,1,1,200704,0.633024,2,1,1,2,256,14,100352,14,0,2,1024,7,7,0,0,8.30452e+10,5.13802e+07,8.30452e+10,5.13802e+07,2,2,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",638,1.0971e+06,1.10418e+06,ns,,2.34164e+10,,,,1,1,401408,1.13734,2,1,1,2,512,7,50176,7,0,2,512,7,7,0,0,4.68327e+10,5.13802e+07,4.68327e+10,5.13802e+07,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",166,4.20126e+06,4.20852e+06,ns,,2.44594e+10,,,,2,1,1.60563e+06,4.2104,2,1,1,2,2048,7,200704,7,0,2,512,7,7,3,3,4.89188e+10,2.05521e+08,4.89188e+10,2.05521e+08,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",7069,99082.2,105932,ns,,7.27961e+10,,,,1,1,5.584e+06,0.190528,2,5,5,1,1,161,112700,700,0,1,64,80,349,1,1,9.01716e+11,8.9344e+07,9.01716e+11,8.9344e+07,2,2,5.584e+06,5.32532
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",966,720740,728743,ns,,1.59125e+11,,,,1,1,1.29024e+08,0.729184,2,3,3,1,64,80,1.792e+06,350,0,1,64,80,350,1,1,2.86425e+12,2.06438e+09,2.86425e+12,2.06438e+09,1,1,1.29024e+08,123.047
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",87,8.03797e+06,8.04551e+06,ns,,2.85366e+10,,,,2,1,8.68608e+07,8.08029,2,5,5,1,64,80,1.792e+06,350,0,1,128,39,174,1,1,3.45802e+11,2.77955e+09,3.45802e+11,2.77955e+09,2,2,8.68608e+07,82.8369
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",122,5.73241e+06,5.73947e+06,ns,,2.00069e+10,,,,1,1,6.4512e+07,5.78099,2,3,3,1,128,40,896000,175,0,1,128,40,175,1,1,3.60125e+11,2.06438e+09,3.60125e+11,2.06438e+09,1,1,6.4512e+07,61.5234
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",96,7.29846e+06,7.30551e+06,ns,,3.1428e+10,,,,2,1,4.23168e+07,7.34685,2,5,5,1,128,40,896000,175,0,1,256,19,87,1,1,3.71075e+11,2.70828e+09,3.71075e+11,2.70828e+09,2,2,4.23168e+07,40.3564
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",133,5.26993e+06,5.27723e+06,ns,,2.08922e+10,,,,2,1,3.09658e+07,5.23453,2,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,3.7606e+11,1.98181e+09,3.7606e+11,1.98181e+09,1,1,3.09658e+07,29.5312
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",55,1.28013e+07,1.28071e+07,ns,,1.72014e+10,,,,1,1,1.88928e+07,12.8111,2,5,5,1,256,20,430080,84,0,1,512,9,41,1,1,1.88908e+11,2.41828e+09,1.88908e+11,2.41828e+09,2,2,1.88928e+07,18.0176
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",76,9.21138e+06,9.21733e+06,ns,,1.19527e+10,,,,2,1,1.54829e+07,9.21779,2,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,2.15148e+11,1.98181e+09,2.15148e+11,1.98181e+09,1,1,1.54829e+07,14.7656
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",3986,175975,182416,ns,,8.19752e+10,,,,1,1,1.1168e+07,0.255904,2,5,5,2,1,161,225400,700,0,2,64,80,349,1,1,1.01542e+12,1.78688e+08,1.01542e+12,1.78688e+08,2,2,1.1168e+07,10.6506
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",500,1.39556e+06,1.40449e+06,ns,,1.64361e+11,,,,1,1,2.58048e+08,1.40634,2,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,2.9585e+12,4.12877e+09,2.9585e+12,4.12877e+09,1,1,2.58048e+08,246.094
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",30,2.33562e+07,2.3395e+07,ns,,1.96416e+10,,,,0,1,1.73722e+08,23.4308,2,5,5,2,64,80,3.584e+06,350,0,2,128,39,174,1,1,2.38014e+11,5.55909e+09,2.38014e+11,5.55909e+09,2,2,1.73722e+08,165.674
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",40,1.73429e+07,1.73588e+07,ns,,1.32259e+10,,,,1,1,1.29024e+08,17.4157,2,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,2.38066e+11,4.12877e+09,2.38066e+11,4.12877e+09,1,1,1.29024e+08,123.047
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",56,1.24424e+07,1.24495e+07,ns,,3.687e+10,,,,0,1,8.46336e+07,12.4818,2,5,5,2,128,40,1.792e+06,175,0,2,256,19,87,1,1,4.35329e+11,5.41655e+09,4.35329e+11,5.41655e+09,2,2,8.46336e+07,80.7129
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",78,8.96235e+06,8.96948e+06,ns,,2.45696e+10,,,,1,1,6.19315e+07,9.04013,2,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,4.42252e+11,3.96362e+09,4.42252e+11,3.96362e+09,1,1,6.19315e+07,59.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",51,1.36704e+07,1.36777e+07,ns,,3.22158e+10,,,,0,1,3.77856e+07,13.5858,2,5,5,2,256,20,860160,84,0,2,512,9,41,1,1,3.53798e+11,4.83656e+09,3.53798e+11,4.83656e+09,2,2,3.77856e+07,36.0352
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",68,1.02926e+07,1.03e+07,ns,,2.1394e+10,,,,1,1,3.09658e+07,10.1088,2,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,3.85093e+11,3.96362e+09,3.85093e+11,3.96362e+09,1,1,3.09658e+07,29.5312
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6946,100464,107337,ns,,5.11431e+11,,,,1,1,6.42253e+06,0.105056,2,1,1,1,64,112,802816,112,0,1,64,112,112,0,0,1.02286e+12,1.0276e+08,1.02286e+12,1.0276e+08,1,1,6.42253e+06,6.125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2304,303071,310012,ns,,1.69532e+11,,,,1,1,1.60563e+06,0.30368,2,1,1,1,64,56,200704,56,0,1,256,56,56,0,0,3.39064e+11,1.0276e+08,3.39064e+11,1.0276e+08,1,1,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3104,225276,232193,ns,,2.28077e+11,,,,1,1,6.42253e+06,0.231712,2,1,1,1,256,56,802816,56,0,1,64,56,56,0,0,4.56153e+11,1.0276e+08,4.56153e+11,1.0276e+08,1,1,6.42253e+06,6.125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1520,460666,467592,ns,,2.23069e+11,,,,1,1,1.60563e+06,0.453344,2,1,1,1,256,56,802816,56,0,1,128,28,28,0,0,1.11535e+11,5.13802e+07,1.11535e+11,5.13802e+07,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1885,371343,378278,ns,,1.38363e+11,,,,1,1,802816,0.372512,2,1,1,1,128,28,100352,28,0,1,512,28,28,0,0,2.76726e+11,1.0276e+08,2.76726e+11,1.0276e+08,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",924,757152,764939,ns,,6.78598e+10,,,,1,1,3.21126e+06,0.767296,2,1,1,1,512,28,401408,28,0,1,128,28,28,0,0,1.3572e+11,1.0276e+08,1.3572e+11,1.0276e+08,1,1,3.21126e+06,3.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",624,1.1213e+06,1.12812e+06,ns,,9.16438e+10,,,,1,1,802816,1.16598,2,1,1,1,512,28,401408,28,0,1,256,14,14,0,0,4.58219e+10,5.13802e+07,4.58219e+10,5.13802e+07,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1052,662806,669886,ns,,7.75192e+10,,,,1,1,401408,0.645472,2,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.55038e+11,1.0276e+08,1.55038e+11,1.0276e+08,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",594,1.17901e+06,1.18621e+06,ns,,3.48633e+11,,,,1,1,802816,1.18285,2,1,1,1,512,28,401408,28,0,1,1024,14,14,0,0,1.74316e+11,2.05521e+08,1.74316e+11,2.05521e+08,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",329,2.12107e+06,2.1283e+06,ns,,2.42238e+10,,,,2,1,1.60563e+06,2.1401,2,1,1,1,1024,14,200704,14,0,1,256,14,14,0,0,4.84476e+10,1.0276e+08,4.84476e+10,1.0276e+08,1,1,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1055,665876,672923,ns,,7.71618e+10,,,,1,1,401408,0.648352,2,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.54324e+11,1.0276e+08,1.54324e+11,1.0276e+08,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",315,2.22141e+06,2.22848e+06,ns,,4.62591e+10,,,,0,1,401408,2.24074,2,1,1,1,1024,14,200704,14,0,1,512,7,7,0,0,2.31295e+10,5.13802e+07,2.31295e+10,5.13802e+07,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",74,9.4655e+06,9.47278e+06,ns,,1.35704e+09,,,,2,1,1.80634e+06,9.46109,2,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,2.44267e+10,2.31211e+08,2.44267e+10,2.31211e+08,1,1,1.80634e+06,1.72266
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",583,1.19931e+06,1.20645e+06,ns,,4.28416e+10,,,,1,1,200704,1.21974,2,1,1,1,512,7,25088,7,0,1,2048,7,7,0,0,8.56833e+10,1.0276e+08,8.56833e+10,1.0276e+08,1,1,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",311,2.24925e+06,2.25644e+06,ns,,1.82747e+11,,,,1,1,401408,2.25437,2,1,1,1,1024,14,200704,14,0,1,2048,7,7,0,0,9.13733e+10,2.05521e+08,9.13733e+10,2.05521e+08,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",163,4.29762e+06,4.30502e+06,ns,,1.19555e+10,,,,2,1,802816,4.33674,2,1,1,1,2048,7,100352,7,0,1,512,7,7,0,0,2.3911e+10,1.0276e+08,2.3911e+10,1.0276e+08,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4629,151571,158628,ns,,6.77967e+11,,,,1,1,1.28451e+07,0.157216,2,1,1,2,64,112,1.60563e+06,112,0,2,64,112,112,0,0,1.35593e+12,2.05521e+08,1.35593e+12,2.05521e+08,1,1,1.28451e+07,12.25
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1026,681434,688417,ns,,1.508e+11,,,,1,1,3.21126e+06,0.69488,2,1,1,2,64,56,401408,56,0,2,256,56,56,0,0,3.01601e+11,2.05521e+08,3.01601e+11,2.05521e+08,1,1,3.21126e+06,3.0625
