Run on (160 X 4023 MHz CPU s)
2018-07-03 10:50:24
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","output_batch_size","output_channels","output_height","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",437,1.603e+06,1.60969e+06,ns,,8.01314e+09,,,,2,1,200704,1.71536,2,1,1,1,512,7,25088,7,0,1,512,7,7,0,0,1.60263e+10,2.56901e+07,1.60263e+10,2.56901e+07,1,1,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",111,6.31456e+06,6.32149e+06,ns,,8.13679e+09,,,,2,1,802816,6.33606,2,1,1,1,2048,7,100352,7,0,1,512,7,7,3,3,1.62736e+10,1.0276e+08,1.62736e+10,1.0276e+08,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1707,410328,416901,ns,,6.26088e+10,,,,1,1,2.89014e+07,0.416384,2,3,3,2,64,56,401408,56,0,2,64,56,56,1,1,1.12696e+12,4.62422e+08,1.12696e+12,4.62422e+08,1,1,2.89014e+07,27.5625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2334,299960,306548,ns,,3.42581e+11,,,,1,1,802816,0.304,2,1,1,2,64,56,401408,56,0,2,256,28,28,0,0,1.7129e+11,5.13802e+07,1.7129e+11,5.13802e+07,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",284,2.46748e+06,2.47423e+06,ns,,1.04115e+10,,,,2,1,1.44507e+07,2.47424,2,3,3,2,128,28,200704,28,0,2,128,28,28,1,1,1.87406e+11,4.62422e+08,1.87406e+11,4.62422e+08,1,1,1.44507e+07,13.7812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1376,509132,515705,ns,,2.01835e+11,,,,1,1,401408,0.51248,2,1,1,2,128,28,200704,28,0,2,512,14,14,0,0,1.00917e+11,5.13802e+07,1.00917e+11,5.13802e+07,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",762,918573,925186,ns,,2.79674e+10,,,,1,1,802816,0.914528,2,1,1,2,256,14,100352,14,0,2,256,14,14,0,0,5.59348e+10,5.13802e+07,5.59348e+10,5.13802e+07,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",100,7.00763e+06,7.01464e+06,ns,,3.66602e+09,,,,2,1,7.22534e+06,7.01552,2,3,3,2,256,14,100352,14,0,2,256,14,14,1,1,6.59883e+10,4.62422e+08,6.59883e+10,4.62422e+08,1,1,7.22534e+06,6.89062
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",732,956105,962718,ns,,1.07478e+11,,,,1,1,200704,0.948352,2,1,1,2,256,14,100352,14,0,2,1024,7,7,0,0,5.37391e+10,5.13802e+07,5.37391e+10,5.13802e+07,2,2,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",421,1.66433e+06,1.671e+06,ns,,1.54357e+10,,,,2,1,401408,1.72221,2,1,1,2,512,7,50176,7,0,2,512,7,7,0,0,3.08715e+10,5.13802e+07,3.08715e+10,5.13802e+07,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",111,6.28135e+06,6.28826e+06,ns,,1.63596e+10,,,,2,1,1.60563e+06,6.2929,2,1,1,2,2048,7,200704,7,0,2,512,7,7,3,3,3.27192e+10,2.05521e+08,3.27192e+10,2.05521e+08,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",3476,201444,208015,ns,,3.58054e+10,,,,1,1,5.584e+06,0.29792,2,5,5,1,1,161,112700,700,0,1,64,80,349,1,1,4.43517e+11,8.9344e+07,4.43517e+11,8.9344e+07,2,2,5.584e+06,5.32532
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",329,2.12736e+06,2.13408e+06,ns,,5.39109e+10,,,,1,1,1.29024e+08,2.13331,2,3,3,1,64,80,1.792e+06,350,0,1,64,80,350,1,1,9.70396e+11,2.06438e+09,9.70396e+11,2.06438e+09,1,1,1.29024e+08,123.047
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",42,1.67956e+07,1.68028e+07,ns,,1.36569e+10,,,,2,1,8.68608e+07,16.7576,2,5,5,1,64,80,1.792e+06,350,0,1,128,39,174,1,1,1.65492e+11,2.77955e+09,1.65492e+11,2.77955e+09,2,2,8.68608e+07,82.8369
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",55,1.26544e+07,1.26617e+07,ns,,9.06306e+09,,,,1,1,6.4512e+07,12.6567,2,3,3,1,128,40,896000,175,0,1,128,40,175,1,1,1.63135e+11,2.06438e+09,1.63135e+11,2.06438e+09,1,1,6.4512e+07,61.5234
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",66,1.06834e+07,1.06905e+07,ns,,2.14703e+10,,,,2,1,4.23168e+07,10.6856,2,5,5,1,128,40,896000,175,0,1,256,19,87,1,1,2.53502e+11,2.70828e+09,2.53502e+11,2.70828e+09,2,2,4.23168e+07,40.3564
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",90,7.74429e+06,7.75122e+06,ns,,1.4217e+10,,,,2,1,3.09658e+07,7.74864,2,3,3,1,256,20,430080,84,0,1,256,20,84,1,1,2.55906e+11,1.98181e+09,2.55906e+11,1.98181e+09,1,1,3.09658e+07,29.5312
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",37,1.91142e+07,1.91216e+07,ns,,1.15203e+10,,,,2,1,1.88928e+07,19.11,2,5,5,1,256,20,430080,84,0,1,512,9,41,1,1,1.26517e+11,2.41828e+09,1.26517e+11,2.41828e+09,2,2,1.88928e+07,18.0176
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",51,1.38237e+07,1.38308e+07,ns,,7.96464e+09,,,,2,1,1.54829e+07,13.8278,2,3,3,1,512,10,215040,42,0,1,512,10,42,1,1,1.43364e+11,1.98181e+09,1.43364e+11,1.98181e+09,1,1,1.54829e+07,14.7656
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1864,375539,382134,ns,,3.84131e+10,,,,1,1,1.1168e+07,0.535104,2,5,5,2,1,161,225400,700,0,2,64,80,349,1,1,4.75818e+11,1.78688e+08,4.75818e+11,1.78688e+08,2,2,1.1168e+07,10.6506
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",175,4.00671e+06,4.01347e+06,ns,,5.7248e+10,,,,1,1,2.58048e+08,4.00938,2,3,3,2,64,80,3.584e+06,350,0,2,64,80,350,1,1,1.03046e+12,4.12877e+09,1.03046e+12,4.12877e+09,1,1,2.58048e+08,246.094
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",15,4.55335e+07,4.55416e+07,ns,,1.0075e+10,,,,2,1,1.73722e+08,45.5253,2,5,5,2,64,80,3.584e+06,350,0,2,128,39,174,1,1,1.22088e+11,5.55909e+09,1.22088e+11,5.55909e+09,2,2,1.73722e+08,165.674
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",21,3.39529e+07,3.39609e+07,ns,,6.75571e+09,,,,1,1,1.29024e+08,33.9356,2,3,3,2,128,40,1.792e+06,175,0,2,128,40,175,1,1,1.21603e+11,4.12877e+09,1.21603e+11,4.12877e+09,1,1,1.29024e+08,123.047
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",30,2.36609e+07,2.36682e+07,ns,,1.93886e+10,,,,2,1,8.46336e+07,23.6428,2,5,5,2,128,40,1.792e+06,175,0,2,256,19,87,1,1,2.28924e+11,5.41655e+09,2.28924e+11,5.41655e+09,2,2,8.46336e+07,80.7129
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",39,1.7709e+07,1.77164e+07,ns,,1.24344e+10,,,,2,1,6.19315e+07,17.6308,2,3,3,2,256,20,860160,84,0,2,256,20,84,1,1,2.23819e+11,3.96362e+09,2.23819e+11,3.96362e+09,1,1,6.19315e+07,59.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",33,2.09602e+07,2.09677e+07,ns,,2.10113e+10,,,,2,1,3.77856e+07,20.9773,2,5,5,2,256,20,860160,84,0,2,512,9,41,1,1,2.3075e+11,4.83656e+09,2.3075e+11,4.83656e+09,2,2,3.77856e+07,36.0352
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",45,1.57202e+07,1.57276e+07,ns,,1.40075e+10,,,,2,1,3.09658e+07,15.7374,2,3,3,2,512,10,430080,42,0,2,512,10,42,1,1,2.52135e+11,3.96362e+09,2.52135e+11,3.96362e+09,1,1,3.09658e+07,29.5312
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4280,163507,170059,ns,,3.1424e+11,,,,1,1,6.42253e+06,0.167968,2,1,1,1,64,112,802816,112,0,1,64,112,112,0,0,6.28479e+11,1.0276e+08,6.28479e+11,1.0276e+08,1,1,6.42253e+06,6.125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1406,497897,504513,ns,,1.03195e+11,,,,1,1,1.60563e+06,0.502208,2,1,1,1,64,56,200704,56,0,1,256,56,56,0,0,2.06389e+11,1.0276e+08,2.06389e+11,1.0276e+08,1,1,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2380,294169,300739,ns,,1.74662e+11,,,,1,1,6.42253e+06,0.297408,2,1,1,1,256,56,802816,56,0,1,64,56,56,0,0,3.49324e+11,1.0276e+08,3.49324e+11,1.0276e+08,1,1,6.42253e+06,6.125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",997,702516,709135,ns,,1.46275e+11,,,,1,1,1.60563e+06,0.704,2,1,1,1,256,56,802816,56,0,1,128,28,28,0,0,7.31375e+10,5.13802e+07,7.31375e+10,5.13802e+07,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1288,543417,549969,ns,,9.45502e+10,,,,1,1,802816,0.547552,2,1,1,1,128,28,100352,28,0,1,512,28,28,0,0,1.891e+11,1.0276e+08,1.891e+11,1.0276e+08,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",579,1.20781e+06,1.21444e+06,ns,,4.25399e+10,,,,0,1,3.21126e+06,1.2143,2,1,1,1,512,28,401408,28,0,1,128,28,28,0,0,8.50798e+10,1.0276e+08,8.50798e+10,1.0276e+08,1,1,3.21126e+06,3.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",409,1.71356e+06,1.72025e+06,ns,,5.99691e+10,,,,1,1,802816,1.71994,2,1,1,1,512,28,401408,28,0,1,256,14,14,0,0,2.99845e+10,5.13802e+07,2.99845e+10,5.13802e+07,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",731,958419,965059,ns,,5.36093e+10,,,,1,1,401408,0.962592,2,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.07219e+11,1.0276e+08,1.07219e+11,1.0276e+08,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",404,1.73135e+06,1.73804e+06,ns,,2.37411e+11,,,,1,1,802816,1.73872,2,1,1,1,512,28,401408,28,0,1,1024,14,14,0,0,1.18706e+11,2.05521e+08,1.18706e+11,2.05521e+08,2,2,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",217,3.22417e+06,3.23097e+06,ns,,1.5936e+10,,,,2,1,1.60563e+06,3.2321,2,1,1,1,1024,14,200704,14,0,1,256,14,14,0,0,3.18719e+10,1.0276e+08,3.18719e+10,1.0276e+08,1,1,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",731,958402,965025,ns,,5.36103e+10,,,,1,1,401408,0.96144,2,1,1,1,256,14,50176,14,0,1,1024,14,14,0,0,1.07221e+11,1.0276e+08,1.07221e+11,1.0276e+08,1,1,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",215,3.25765e+06,3.26442e+06,ns,,3.15444e+10,,,,0,1,401408,3.27517,2,1,1,1,1024,14,200704,14,0,1,512,7,7,0,0,1.57722e+10,5.13802e+07,1.57722e+10,5.13802e+07,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",50,1.39596e+07,1.39668e+07,ns,,9.20157e+08,,,,2,1,1.80634e+06,13.9688,2,3,3,1,512,7,25088,7,0,1,512,7,7,1,1,1.65628e+10,2.31211e+08,1.65628e+10,2.31211e+08,1,1,1.80634e+06,1.72266
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",405,1.72749e+06,1.73475e+06,ns,,2.97427e+10,,,,1,1,200704,1.73472,2,1,1,1,512,7,25088,7,0,1,2048,7,7,0,0,5.94854e+10,1.0276e+08,5.94854e+10,1.0276e+08,1,1,200704,0.191406
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",214,3.27326e+06,3.28007e+06,ns,,1.25576e+11,,,,0,1,401408,3.28614,2,1,1,1,1024,14,200704,14,0,1,2048,7,7,0,0,6.27878e+10,2.05521e+08,6.27878e+10,2.05521e+08,2,2,401408,0.382812
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",111,6.31718e+06,6.32408e+06,ns,,8.13342e+09,,,,2,1,802816,6.3303,2,1,1,1,2048,7,100352,7,0,1,512,7,7,0,0,1.62668e+10,1.0276e+08,1.62668e+10,1.0276e+08,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2384,293558,300129,ns,,3.50052e+11,,,,1,1,1.28451e+07,0.300416,2,1,1,2,64,112,1.60563e+06,112,0,2,64,112,112,0,0,7.00104e+11,2.05521e+08,7.00104e+11,2.05521e+08,1,1,1.28451e+07,12.25
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",484,1.44601e+06,1.45267e+06,ns,,7.1065e+10,,,,1,1,3.21126e+06,1.44454,2,1,1,2,64,56,401408,56,0,2,256,56,56,0,0,1.4213e+11,2.05521e+08,1.4213e+11,2.05521e+08,1,1,3.21126e+06,3.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2036,343821,350399,ns,,2.98877e+11,,,,1,1,1.28451e+07,0.348704,2,1,1,2,256,56,1.60563e+06,56,0,2,64,56,56,0,0,5.97755e+11,2.05521e+08,5.97755e+11,2.05521e+08,1,1,1.28451e+07,12.25
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",960,729264,735883,ns,,2.8182e+11,,,,1,1,3.21126e+06,0.733376,2,1,1,2,256,56,1.60563e+06,56,0,2,128,28,28,0,0,1.4091e+11,1.0276e+08,1.4091e+11,1.0276e+08,2,2,3.21126e+06,3.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",714,979510,986129,ns,,1.0491e+11,,,,1,1,1.60563e+06,0.98672,2,1,1,2,128,28,200704,28,0,2,512,28,28,0,0,2.0982e+11,2.05521e+08,2.0982e+11,2.05521e+08,1,1,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",562,1.24547e+06,1.25207e+06,ns,,8.25077e+10,,,,1,1,6.42253e+06,1.25206,2,1,1,2,512,28,802816,28,0,2,128,28,28,0,0,1.65015e+11,2.05521e+08,1.65015e+11,2.05521e+08,1,1,6.42253e+06,6.125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",403,1.73515e+06,1.74183e+06,ns,,1.18445e+11,,,,1,1,1.60563e+06,1.73808,2,1,1,2,512,28,802816,28,0,2,256,14,14,0,0,5.92226e+10,1.0276e+08,5.92226e+10,1.0276e+08,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",657,1.06516e+06,1.07179e+06,ns,,9.64742e+10,,,,1,1,802816,1.06717,2,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,1.92948e+11,2.05521e+08,1.92948e+11,2.05521e+08,1,1,802816,0.765625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",364,1.92542e+06,1.93209e+06,ns,,4.26963e+11,,,,1,1,1.60563e+06,1.93261,2,1,1,2,512,28,802816,28,0,2,1024,14,14,0,0,2.13482e+11,4.11042e+08,2.13482e+11,4.11042e+08,2,2,1.60563e+06,1.53125
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",215,3.25535e+06,3.26216e+06,ns,,3.15667e+10,,,,0,1,3.21126e+06,3.25997,2,1,1,2,1024,14,401408,14,0,2,256,14,14,0,0,6.31333e+10,2.05521e+08,6.31333e+10,2.05521e+08,1,1,3.21126e+06,3.0625
"LAYER_CUDNN_CONV_FORWARD_DOUBLE<CUDNN_CONVOLUTION_FWD_ALGO_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",657,1.06508e+06,1.07172e+06,ns,,9.6481e+10,,,,1,1,802816,1.06925,2,1,1,2,256,14,100352,14,0,2,1024,14,14,0,0,1.92962e+11,2.05521e+08,1.92962e+11,2.05521e+08,1,1,802816,0.765625
