Run on (40 X 3600 MHz CPU s)
2018-07-24 20:25:09
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2357,296907,7586.52,ns,,6.2856e+08,,,,1,64,54,186624,54,1,64,54,186624,54,6.2856e+08,186624,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4577,152922,7581.16,ns,,6.10194e+08,,,,1,128,27,93312,27,1,128,27,93312,27,6.10194e+08,93312,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",15035,46601.5,7608.69,ns,,1.0767e+09,,,,1,256,14,50176,14,1,256,14,50176,14,1.0767e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",31451,22254.2,7517.72,ns,,1.12734e+09,,,,1,512,7,25088,7,1,512,7,25088,7,1.12734e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",77,9.06385e+06,8143.82,ns,,3.54294e+08,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,3.54294e+08,3.21126e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",172,4.07743e+06,7970.76,ns,,3.93785e+08,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,3.93785e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",534,1.31019e+06,7859.9,ns,,6.12748e+08,,,,1,256,56,802816,56,1,256,56,802816,56,6.12748e+08,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1116,627490,7747.2,ns,,6.39704e+08,,,,1,512,28,401408,28,1,512,28,401408,28,6.39704e+08,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4283,163480,7589.46,ns,,6.13848e+08,,,,1,512,14,100352,14,1,512,14,100352,14,6.13848e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",31445,22249,7495.34,ns,,1.1276e+09,,,,1,512,7,25088,7,1,512,7,25088,7,1.1276e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",75,9.34826e+06,8098.01,ns,,6.87029e+08,,,,2,64,224,6.42253e+06,224,2,64,224,6.42253e+06,224,6.87029e+08,6.42253e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",150,4.68138e+06,7969.54,ns,,6.85965e+08,,,,2,128,112,3.21126e+06,112,2,128,112,3.21126e+06,112,6.85965e+08,3.21126e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",327,2.14173e+06,7954.66,ns,,7.49691e+08,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,7.49691e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",989,708075,7852.45,ns,,1.1338e+09,,,,2,512,28,802816,28,2,512,28,802816,28,1.1338e+09,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4147,168760,7561.91,ns,,1.18929e+09,,,,2,512,14,200704,14,2,512,14,200704,14,1.18929e+09,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",30085,23278.6,7514.87,ns,,2.15546e+09,,,,2,512,7,50176,7,2,512,7,50176,7,2.15546e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",534,1.3101e+06,7836.58,ns,,6.12791e+08,,,,1,64,112,802816,112,1,64,112,802816,112,6.12791e+08,802816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",31473,22269.9,7550.75,ns,,1.12654e+09,,,,1,32,28,25088,28,1,32,28,25088,28,1.12654e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15042,46546.6,7571.7,ns,,1.07797e+09,,,,1,64,28,50176,28,1,64,28,50176,28,1.07797e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",52155,13415.8,7516.67,ns,,7.01265e+08,,,,1,48,14,9408,14,1,48,14,9408,14,7.01265e+08,9408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",22168,31590,7607.04,ns,,1.19126e+09,,,,1,192,14,37632,14,1,192,14,37632,14,1.19126e+09,37632,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",40550,17195.1,7435.68,ns,,7.29511e+08,,,,1,256,7,12544,7,1,256,7,12544,7,7.29511e+08,12544,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",48902,14311,7497.07,ns,,4.38265e+08,,,,1,128,7,6272,7,1,128,7,6272,7,4.38265e+08,6272,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",327,2.14078e+06,7945.94,ns,,7.5002e+08,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,7.5002e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",30164,23195.8,7459.81,ns,,2.16315e+09,,,,2,32,28,50176,28,2,32,28,50176,28,2.16315e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14263,49086.7,7539.52,ns,,2.04438e+09,,,,2,64,28,100352,28,2,64,28,100352,28,2.04438e+09,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",50606,13809.5,7423.69,ns,,1.36254e+09,,,,2,48,14,18816,14,2,48,14,18816,14,1.36254e+09,18816,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",21215,33043.3,7554.62,ns,,2.27774e+09,,,,2,192,14,75264,14,2,192,14,75264,14,2.27774e+09,75264,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",38832,18035,7459.09,ns,,1.39107e+09,,,,2,256,7,25088,7,2,256,7,25088,7,1.39107e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",46716,15046.3,7556.29,ns,,8.33695e+08,,,,2,128,7,12544,7,2,128,7,12544,7,8.33695e+08,12544,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2199,318290,7597.59,ns,,6.3057e+08,,,,1,64,56,200704,56,1,64,56,200704,56,6.3057e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2199,318305,7612.92,ns,,6.3054e+08,,,,1,256,28,200704,28,1,256,28,200704,28,6.3054e+08,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4284,163396,7553.33,ns,,6.14165e+08,,,,1,128,28,100352,28,1,128,28,100352,28,6.14165e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4283,163393,7553.27,ns,,6.14174e+08,,,,1,512,14,100352,14,1,512,14,100352,14,6.14174e+08,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",15047,46450.4,7501.34,ns,,1.08021e+09,,,,1,256,14,50176,14,1,256,14,50176,14,1.08021e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",15066,46442.3,7480.21,ns,,1.0804e+09,,,,1,256,14,50176,14,1,256,14,50176,14,1.0804e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",15063,46468.7,7506.92,ns,,1.07978e+09,,,,1,1024,7,50176,7,1,1024,7,50176,7,1.07978e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",31552,22204.8,7501.75,ns,,1.12984e+09,,,,1,512,7,25088,7,1,512,7,25088,7,1.12984e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",31560,22189.1,7452.51,ns,,1.13065e+09,,,,1,512,7,25088,7,1,512,7,25088,7,1.13065e+09,25088,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2127,329162,7638.26,ns,,1.21948e+09,,,,2,64,56,401408,56,2,64,56,401408,56,1.21948e+09,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2127,329202,7656.84,ns,,1.21934e+09,,,,2,256,28,401408,28,2,256,28,401408,28,1.21934e+09,401408,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4148,168703,7561.4,ns,,1.18969e+09,,,,2,128,28,200704,28,2,128,28,200704,28,1.18969e+09,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4150,168689,7506.79,ns,,1.18978e+09,,,,2,512,14,200704,14,2,512,14,200704,14,1.18978e+09,200704,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14259,49096.2,7528.99,ns,,2.04399e+09,,,,2,256,14,100352,14,2,256,14,100352,14,2.04399e+09,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14250,49112.5,7535.48,ns,,2.04331e+09,,,,2,256,14,100352,14,2,256,14,100352,14,2.04331e+09,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",14263,49086.7,7516.45,ns,,2.04438e+09,,,,2,1024,7,100352,7,2,1024,7,100352,7,2.04438e+09,100352,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",30195,23182.6,7431.6,ns,,2.16439e+09,,,,2,512,7,50176,7,2,512,7,50176,7,2.16439e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",30169,23197.8,7455.85,ns,,2.16296e+09,,,,2,512,7,50176,7,2,512,7,50176,7,2.16296e+09,50176,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",139,5.04316e+06,8009.6,ns,,3.54317e+08,,,,1,64,80,1.78688e+06,349,1,64,80,1.78688e+06,349,3.54317e+08,1.78688e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",138,5.05712e+06,8061.9,ns,,3.54352e+08,,,,1,64,80,1.792e+06,350,1,64,80,1.792e+06,350,3.54352e+08,1.792e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",441,1.58689e+06,7922.19,ns,,5.47366e+08,,,,1,128,39,868608,174,1,128,39,868608,174,5.47366e+08,868608,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",418,1.67275e+06,7870.72,ns,,5.35645e+08,,,,1,128,40,896000,175,1,128,40,896000,175,5.35645e+08,896000,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1059,661123,7760.93,ns,,6.40075e+08,,,,1,256,19,423168,87,1,256,19,423168,87,6.40075e+08,423168,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1042,671584,7795.9,ns,,6.40396e+08,,,,1,256,20,430080,84,1,256,20,430080,84,6.40396e+08,430080,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2332,300160,7636,ns,,6.29424e+08,,,,1,512,9,188928,41,1,512,9,188928,41,6.29424e+08,188928,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2056,340513,7653.74,ns,,6.31518e+08,,,,1,512,10,215040,42,1,512,10,215040,42,6.31518e+08,215040,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",134,5.21281e+06,8145.7,ns,,6.85572e+08,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,6.85572e+08,3.57376e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",134,5.22806e+06,8056.19,ns,,6.85532e+08,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,6.85532e+08,3.584e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",276,2.53454e+06,7966.99,ns,,6.85417e+08,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,6.85417e+08,1.73722e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",267,2.61783e+06,8000.35,ns,,6.84538e+08,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,6.84538e+08,1.792e+06,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",865,811957,7814.07,ns,,1.04234e+09,,,,2,256,19,846336,87,2,256,19,846336,87,1.04234e+09,846336,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",816,857878,7792.79,ns,,1.00266e+09,,,,2,256,20,860160,84,2,256,20,860160,84,1.00266e+09,860160,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2254,310697,7606.32,ns,,1.21616e+09,,,,2,512,9,377856,41,2,512,9,377856,41,1.21616e+09,377856,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1988,352102,7606.35,ns,,1.22146e+09,,,,2,512,10,430080,42,2,512,10,430080,42,1.22146e+09,430080,2,0
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",534,1.30934e+06,7829.25,ns,,6.13143e+08,,,,1,64,112,802816,112,1,64,112,802816,112,6.13143e+08,802816,2,0
