Run on (40 X 3600 MHz CPU s)
2018-07-24 13:04:16
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"activation_mode","advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",14181,49400.8,55610.9,ns,,2.08014e+12,,,,1,1,1,0,0.045024,0,1,1,2,128,28,200704,28,0,512,2,512,14,200704,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9882,70792.1,76961.9,ns,,3.62895e+11,,,,1,1,1,0,0.06656,0,1,1,2,256,14,100352,14,0,256,2,256,14,100352,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1813,386148,392384,ns,,6.65292e+10,,,,1,0,1,0,0.381952,0,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10169,68836.3,75497,ns,,1.49282e+12,,,,1,1,1,0,0.068608,0,1,1,2,256,14,100352,14,0,1024,2,1024,7,100352,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6414,109077,115692,ns,,2.35522e+11,,,,1,1,1,0,0.108544,0,1,1,2,512,7,50176,7,0,512,2,512,7,50176,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1982,353183,359821,ns,,2.90955e+11,,,,1,0,1,0,0.352256,0,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,3,3,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",10548,66382.9,73282.9,ns,,1.08654e+11,,,,1,1,1,0,0.04608,0,5,5,1,1,161,112700,700,0,64,1,64,80,1.78688e+06,349,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2085,335698,342628,ns,,3.41641e+11,,,,1,1,1,0,0.329728,0,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2347,298306,304986,ns,,7.68927e+11,,,,1,0,1,0,0.278528,0,5,5,1,64,80,1.792e+06,350,0,128,1,128,39,868608,174,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3394,206131,212791,ns,,5.56383e+11,,,,1,1,1,0,0.200704,0,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1347,519210,525880,ns,,4.41779e+11,,,,1,0,1,0,0.52736,0,5,5,1,128,40,896000,175,0,256,1,256,19,423168,87,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1819,385004,391805,ns,,2.85972e+11,,,,1,0,1,0,0.379904,0,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",651,1.07505e+06,1.082e+06,ns,,2.04828e+11,,,,1,1,1,0,1.07008,0,5,5,1,256,20,430080,84,0,512,1,512,9,188928,41,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",910,741958,748731,ns,,1.48392e+11,,,,1,0,1,0,0.751616,0,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",7242,96599.8,103501,ns,,1.49334e+11,,,,1,1,1,0,0.072704,0,5,5,2,1,161,225400,700,0,64,2,64,80,3.57376e+06,349,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1412,495596,502533,ns,,4.62829e+11,,,,1,1,1,0,0.473088,0,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1589,440536,447580,ns,,1.04135e+12,,,,1,0,1,0,0.436224,0,5,5,2,64,80,3.584e+06,350,0,128,2,128,39,1.73722e+06,174,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2108,331697,338666,ns,,6.91523e+11,,,,1,1,1,0,0.324608,0,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1275,548991,555909,ns,,8.35628e+11,,,,1,0,1,0,0.5704,0,5,5,2,128,40,1.792e+06,175,0,256,2,256,19,846336,87,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1745,400203,406931,ns,,5.50224e+11,,,,1,1,1,0,0.395264,0,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",658,1.06379e+06,1.07075e+06,ns,,4.13993e+11,,,,1,0,1,0,1.06189,0,5,5,2,256,20,860160,84,0,512,2,512,9,377856,41,1,1,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",901,776736,784278,ns,,2.83495e+11,,,,1,1,1,0,0.76288,0,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16733,41843.1,48475.7,ns,,1.22793e+12,,,,1,1,1,0,0.03584,0,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",17857,39199.3,45377.4,ns,,1.31074e+12,,,,1,1,1,0,0.03584,0,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10692,65451.7,71674.9,ns,,7.8501e+11,,,,1,1,1,0,0.062464,0,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9864,70869.2,77091.9,ns,,1.45e+12,,,,1,1,1,0,0.067584,0,1,1,1,256,56,802816,56,0,128,1,128,28,100352,28,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14384,48588.4,55184.8,ns,,1.05746e+12,,,,1,1,1,0,0.045056,0,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6261,111783,118389,ns,,4.59642e+11,,,,1,1,1,0,0.108544,0,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6307,110975,117617,ns,,9.25978e+11,,,,1,1,1,0,0.109568,0,1,1,1,512,28,401408,28,0,256,1,256,14,50176,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10018,69758.2,76377.9,ns,,7.36548e+11,,,,1,1,1,0,0.06656,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6345,110324,116962,ns,,3.72575e+12,,,,1,1,1,0,0.10752,0,1,1,1,512,28,401408,28,0,1024,1,1024,14,200704,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3647,191882,198534,ns,,2.6777e+11,,,,1,0,1,0,0.190464,0,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10019,69799.6,76395.2,ns,,7.36111e+11,,,,1,1,1,0,0.06656,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3774,185490,192125,ns,,5.53995e+11,,,,1,0,1,0,0.185344,0,1,1,1,1024,14,200704,14,0,512,1,512,7,25088,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",952,735295,741980,ns,,1.74692e+10,,,,1,0,1,0,0.737344,0,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6883,101664,108307,ns,,5.0539e+11,,,,1,1,1,0,0.101376,0,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3823,183019,189667,ns,,2.2459e+12,,,,1,1,1,0,0.183296,0,1,1,1,1024,14,200704,14,0,2048,1,2048,7,100352,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2017,347054,353928,ns,,1.48047e+11,,,,1,0,1,0,0.361472,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7495,93367.5,100292,ns,,1.1006e+12,,,,1,1,1,0,0.069632,0,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10579,66128.1,72631.1,ns,,1.55396e+12,,,,1,1,1,0,0.04096,0,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10631,65819.5,72022.6,ns,,1.56125e+12,,,,1,1,1,0,0.062464,0,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9893,70732.2,77364.2,ns,,2.90562e+12,,,,1,1,1,0,0.06656,0,1,1,2,256,56,1.60563e+06,56,0,128,2,128,28,200704,28,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13805,50641.4,57259.8,ns,,2.02918e+12,,,,1,1,1,0,0.04608,0,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6296,111121,117734,ns,,9.2476e+11,,,,1,1,1,0,0.10848,0,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6243,112119,118759,ns,,1.83307e+12,,,,1,1,1,0,0.108544,0,1,1,2,512,28,802816,28,0,256,2,256,14,100352,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10037,69677.2,76300.3,ns,,1.47481e+12,,,,1,1,1,0,0.069632,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6306,110942,117571,ns,,7.41e+12,,,,1,1,1,0,0.105472,0,1,1,2,512,28,802816,28,0,1024,2,1024,14,401408,14,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3620,193282,199905,ns,,5.31661e+11,,,,1,0,1,0,0.187392,0,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10029,69608.5,76213.4,ns,,1.47626e+12,,,,1,1,1,0,0.064544,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3644,192155,198772,ns,,1.06956e+12,,,,1,0,1,0,0.192512,0,1,1,2,1024,14,401408,14,0,512,2,512,7,50176,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",944,741570,748365,ns,,3.46429e+10,,,,1,0,1,0,0.74752,0,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6492,107777,114468,ns,,9.53452e+11,,,,1,1,1,0,0.10656,0,1,1,2,512,7,50176,7,0,2048,2,2048,7,200704,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3696,189356,195987,ns,,4.34147e+12,,,,1,1,1,0,0.18944,0,1,1,2,1024,14,401408,14,0,2048,2,2048,7,200704,7,0,0,2,2,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM, CUDNN_ACTIVATION_RELU>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1980,353496,360142,ns,,2.90697e+11,,,,1,0,1,0,0.35328,0,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,0,0,1,1,0,0
"LAYER_CUDNN_CONV_BIAS_ACTIVATION_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_PRECOMP_GEMM, CUDNN_ACTIVATION_RELU>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",12124,57678.2,64331.8,ns,,6.25262e+10,,,,1,1,1,161640,0.05632,1,5,20,1,1,161,112700,700,0,32,1,32,79,862048,341,0,0,2,2,161640,0.154152
