Run on (40 X 3600 MHz CPU s)
2018-07-13 06:22:05
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2034,344233,350980,ns,,1.4926e+11,,,,0,1,0,0.349184,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,3,3,2.9852e+11,1.0276e+08,2.9852e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6625,105572,112237,ns,,2.43342e+11,,,,1,1,0,0.109568,0,3,3,2,64,56,401408,56,0,64,2,64,56,401408,56,1,1,4.38015e+12,4.62422e+08,4.38015e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",21093,33197,39850.4,ns,,3.09547e+12,,,,1,1,0,0.03584,0,1,1,2,64,56,401408,56,0,256,2,256,28,401408,28,0,0,1.54774e+12,5.13802e+07,1.54774e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3503,199755,206441,ns,,1.28608e+11,,,,1,1,0,0.203776,0,3,3,2,128,28,200704,28,0,128,2,128,28,200704,28,1,1,2.31495e+12,4.62422e+08,2.31495e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16338,42838.8,49452.7,ns,,2.39877e+12,,,,1,1,0,0.045056,0,1,1,2,128,28,200704,28,0,512,2,512,14,200704,14,0,0,1.19939e+12,5.13802e+07,1.19939e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11063,63214.4,69436.5,ns,,4.06396e+11,,,,1,1,0,0.06656,0,1,1,2,256,14,100352,14,0,256,2,256,14,100352,14,0,0,8.12792e+11,5.13802e+07,8.12792e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1856,377197,384594,ns,,6.8108e+10,,,,0,1,0,0.395264,0,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,1.22594e+12,4.62422e+08,1.22594e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10891,64377.3,70642.5,ns,,1.59622e+12,,,,1,1,0,0.06656,0,1,1,2,256,14,100352,14,0,1024,2,1024,7,100352,7,0,0,7.98111e+11,5.13802e+07,7.98111e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6685,104706,110975,ns,,2.45354e+11,,,,1,1,0,0.10752,0,1,1,2,512,7,50176,7,0,512,2,512,7,50176,7,0,0,4.90707e+11,5.13802e+07,4.90707e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1998,349026,355366,ns,,2.94421e+11,,,,0,1,0,0.352256,0,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,3,3,5.88842e+11,2.05521e+08,5.88842e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",17518,39932.9,46187.4,ns,,1.80623e+11,,,,1,1,0,0.048128,0,5,5,1,1,161,112700,700,0,64,1,64,80,1.78688e+06,349,1,1,2.23736e+12,8.9344e+07,2.23736e+12,8.9344e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2293,302841,309843,ns,,3.78707e+11,,,,1,1,0,0.270336,0,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,6.81673e+12,2.06438e+09,6.81673e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2622,267001,273685,ns,,8.59083e+11,,,,0,1,0,0.287744,0,5,5,1,64,80,1.792e+06,350,0,128,1,128,39,868608,174,1,1,1.04102e+13,2.77955e+09,1.04102e+13,2.77955e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3527,198790,205640,ns,,5.76931e+11,,,,1,1,0,0.202752,0,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,1.03848e+13,2.06438e+09,1.03848e+13,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1373,509539,516308,ns,,4.50164e+11,,,,0,1,0,0.515072,0,5,5,1,128,40,896000,175,0,256,1,256,19,423168,87,1,1,5.31515e+12,2.70828e+09,5.31515e+12,2.70828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1864,375508,382273,ns,,2.93204e+11,,,,0,1,0,0.41984,0,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,5.27767e+12,1.98181e+09,5.27767e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",657,1.06592e+06,1.0731e+06,ns,,2.06582e+11,,,,1,1,0,1.09773,0,5,5,1,256,20,430080,84,0,512,1,512,9,188928,41,1,1,2.26872e+12,2.41828e+09,2.26872e+12,2.41828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",955,732692,739527,ns,,1.50268e+11,,,,0,1,0,0.763904,0,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,2.70483e+12,1.98181e+09,2.70483e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",10650,65859.5,72834.8,ns,,2.19036e+11,,,,1,1,0,0.068672,0,5,5,2,1,161,225400,700,0,64,2,64,80,3.57376e+06,349,1,1,2.71317e+12,1.78688e+08,2.71317e+12,1.78688e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1504,465465,472484,ns,,4.92789e+11,,,,1,1,0,0.48128,0,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,8.87021e+12,4.12877e+09,8.87021e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1630,429658,437093,ns,,1.06771e+12,,,,0,1,0,0.446464,0,5,5,2,64,80,3.584e+06,350,0,128,2,128,39,1.73722e+06,174,1,1,1.29384e+13,5.55909e+09,1.29384e+13,5.55909e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2190,319818,326845,ns,,7.17207e+11,,,,1,1,0,0.335872,0,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,1.29097e+13,4.12877e+09,1.29097e+13,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1294,540721,547618,ns,,8.48408e+11,,,,0,1,0,0.543744,0,5,5,2,128,40,1.792e+06,175,0,256,2,256,19,846336,87,1,1,1.00173e+13,5.41655e+09,1.00173e+13,5.41655e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1859,376430,383155,ns,,5.84972e+11,,,,1,1,0,0.391136,0,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,1.05295e+13,3.96362e+09,1.05295e+13,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",665,1.05335e+06,1.06054e+06,ns,,4.18096e+11,,,,0,1,0,1.05779,0,5,5,2,256,20,860160,84,0,512,2,512,9,377856,41,1,1,4.59159e+12,4.83656e+09,4.59159e+12,4.83656e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",920,761272,769079,ns,,2.89254e+11,,,,1,1,0,0.765952,0,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,5.20658e+12,3.96362e+09,5.20658e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",21205,33047.1,39709.3,ns,,1.55476e+12,,,,1,1,0,0.03584,0,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,3.10951e+12,1.0276e+08,3.10951e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",20747,33382.1,39699,ns,,1.53916e+12,,,,1,1,0,0.038912,0,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,3.07831e+12,1.0276e+08,3.07831e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11892,58831.6,65124.8,ns,,8.73344e+11,,,,1,1,0,0.062464,0,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,1.74669e+12,1.0276e+08,1.74669e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10775,64956.1,71632.5,ns,,1.582e+12,,,,1,1,0,0.068608,0,1,1,1,256,56,802816,56,0,128,1,128,28,100352,28,0,0,7.91e+11,5.13802e+07,7.91e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16498,42392,49010.5,ns,,1.21203e+12,,,,1,1,0,0.045056,0,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,2.42406e+12,1.0276e+08,2.42406e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6630,105556,112197,ns,,4.86759e+11,,,,1,1,0,0.10752,0,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,9.73519e+11,1.0276e+08,9.73519e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6598,106059,112949,ns,,9.68902e+11,,,,1,1,0,0.109568,0,1,1,1,512,28,401408,28,0,256,1,256,14,50176,14,0,0,4.84451e+11,5.13802e+07,4.84451e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11028,63378.1,69694.9,ns,,8.10694e+11,,,,1,1,0,0.067584,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.62139e+12,1.0276e+08,1.62139e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6711,104198,110543,ns,,3.94481e+12,,,,1,1,0,0.10752,0,1,1,1,512,28,401408,28,0,1024,1,1024,14,200704,14,0,0,1.97241e+12,2.05521e+08,1.97241e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3744,186902,193526,ns,,2.74905e+11,,,,0,1,0,0.18944,0,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,5.4981e+11,1.0276e+08,5.4981e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11023,63346.5,69662.4,ns,,8.11099e+11,,,,1,1,0,0.067584,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.6222e+12,1.0276e+08,1.6222e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3833,182641,189033,ns,,5.62635e+11,,,,0,1,0,0.187392,0,1,1,1,1024,14,200704,14,0,512,1,512,7,25088,7,0,0,2.81318e+11,5.13802e+07,2.81318e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",955,733081,739586,ns,,1.7522e+10,,,,0,1,0,0.738304,0,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,3.15396e+11,2.31211e+08,3.15396e+11,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7082,98755.6,105055,ns,,5.20277e+11,,,,1,1,0,0.103424,0,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,1.04055e+12,1.0276e+08,1.04055e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3884,180177,187042,ns,,2.28132e+12,,,,1,1,0,0.183296,0,1,1,1,1024,14,200704,14,0,2048,1,2048,7,100352,7,0,0,1.14066e+12,2.05521e+08,1.14066e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2031,344614,351411,ns,,1.49095e+11,,,,0,1,0,0.349184,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,2.9819e+11,1.0276e+08,2.9819e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9593,72846.1,79732.8,ns,,1.41065e+12,,,,1,1,0,0.07168,0,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,2.8213e+12,2.05521e+08,2.8213e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",18873,37067,43738.2,ns,,2.77229e+12,,,,1,1,0,0.039936,0,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,5.54458e+12,2.05521e+08,5.54458e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11892,58893.4,65602.9,ns,,1.74486e+12,,,,1,1,0,0.062464,0,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,3.48971e+12,2.05521e+08,3.48971e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10846,64521.8,71181.1,ns,,3.18529e+12,,,,1,1,0,0.067584,0,1,1,2,256,56,1.60563e+06,56,0,128,2,128,28,200704,28,0,0,1.59265e+12,1.0276e+08,1.59265e+12,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16253,43034.5,49309.5,ns,,2.38786e+12,,,,1,1,0,0.046048,0,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,4.77572e+12,2.05521e+08,4.77572e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6689,104567,110876,ns,,9.82721e+11,,,,1,1,0,0.108544,0,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,1.96544e+12,2.05521e+08,1.96544e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6731,103971,110453,ns,,1.97672e+12,,,,1,1,0,0.10752,0,1,1,2,512,28,802816,28,0,256,2,256,14,100352,14,0,0,9.88359e+11,1.0276e+08,9.88359e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11267,62063.8,68363.4,ns,,1.65572e+12,,,,1,1,0,0.065536,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,3.31145e+12,2.05521e+08,3.31145e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",6860,102000,108295,ns,,8.05963e+12,,,,1,1,0,0.106464,0,1,1,2,512,28,802816,28,0,1024,2,1024,14,401408,14,0,0,4.02981e+12,4.11042e+08,4.02981e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3803,184031,190856,ns,,5.58387e+11,,,,0,1,0,0.187392,0,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,1.11677e+12,2.05521e+08,1.11677e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11277,62032.2,68312.6,ns,,1.65657e+12,,,,1,1,0,0.065536,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,3.31313e+12,2.05521e+08,3.31313e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",3722,188053,194370,ns,,1.09289e+12,,,,0,1,0,0.190496,0,1,1,2,1024,14,401408,14,0,512,2,512,7,50176,7,0,0,5.46443e+11,1.0276e+08,5.46443e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",949,737628,744143,ns,,3.4828e+10,,,,0,1,0,0.7424,0,3,3,2,512,7,50176,7,0,512,2,512,7,50176,7,1,1,6.26904e+11,4.62422e+08,6.26904e+11,4.62422e+08,1,1,0,0
