Run on (40 X 3600 MHz CPU s)
2018-07-24 19:16:43
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",349,2.0098e+06,16064.5,ns,,4.32187e+08,,,,1,128,39,868608,174,1,128,39,868608,174,4.32187e+08,868608,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",338,2.06912e+06,10757.1,ns,,4.33034e+08,,,,1,128,40,896000,175,1,128,40,896000,175,4.33034e+08,896000,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",689,1.00526e+06,12137.9,ns,,4.20952e+08,,,,1,256,19,423168,87,1,256,19,423168,87,4.20952e+08,423168,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",686,1.02071e+06,11228,ns,,4.21355e+08,,,,1,256,20,430080,84,1,256,20,430080,84,4.21355e+08,430080,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",2761,254409,9462.7,ns,,7.42614e+08,,,,1,512,9,188928,41,1,512,9,188928,41,7.42614e+08,188928,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2435,291086,14319,ns,,7.3875e+08,,,,1,512,10,215040,42,1,512,10,215040,42,7.3875e+08,215040,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",160,4.39384e+06,32416.6,ns,,8.13356e+08,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,8.13356e+08,3.57376e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",159,4.39188e+06,30840.7,ns,,8.16051e+08,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,8.16051e+08,3.584e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",331,2.10909e+06,8538.28,ns,,8.23679e+08,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,8.23679e+08,1.73722e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",321,2.18472e+06,20464,ns,,8.20243e+08,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,8.20243e+08,1.792e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",685,1.0216e+06,8505.96,ns,,8.28442e+08,,,,2,256,19,846336,87,2,256,19,846336,87,8.28442e+08,846336,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",672,1.03974e+06,12221.6,ns,,8.27286e+08,,,,2,256,20,860160,84,2,256,20,860160,84,8.27286e+08,860160,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1486,470012,11007.4,ns,,8.03929e+08,,,,2,512,9,377856,41,2,512,9,377856,41,8.03929e+08,377856,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1311,534707,10014.8,ns,,8.04329e+08,,,,2,512,10,430080,42,2,512,10,430080,42,8.04329e+08,430080,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",377,1.86216e+06,21983.1,ns,,4.3112e+08,,,,1,64,112,802816,112,1,64,112,802816,112,4.3112e+08,802816,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",378,1.85821e+06,15473.9,ns,,4.32036e+08,,,,1,256,56,802816,56,1,256,56,802816,56,4.32036e+08,802816,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2604,269631,9252.7,ns,,7.44366e+08,,,,1,64,56,200704,56,1,64,56,200704,56,7.44366e+08,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5025,140935,10315.3,ns,,7.12042e+08,,,,1,128,28,100352,28,1,128,28,100352,28,7.12042e+08,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",736,953117,12057.7,ns,,4.21153e+08,,,,1,512,28,401408,28,1,512,28,401408,28,4.21153e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5026,139706,8868,ns,,7.1831e+08,,,,1,128,28,100352,28,1,128,28,100352,28,7.1831e+08,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9548,75136.8,10465,ns,,6.67795e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.67795e+08,50176,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2592,269968,9442.09,ns,,7.43436e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.43436e+08,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2602,270535,12528.3,ns,,7.41877e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.41877e+08,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9216,74704.6,10180.1,ns,,6.71659e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.71659e+08,50176,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2598,268874,8134.69,ns,,7.46462e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.46462e+08,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16962,41331.9,10123.3,ns,,6.06989e+08,,,,1,512,7,25088,7,1,512,7,25088,7,6.06989e+08,25088,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",17133,40462,8547.15,ns,,6.20039e+08,,,,1,512,7,25088,7,1,512,7,25088,7,6.20039e+08,25088,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4990,140475,9610.52,ns,,7.14379e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,7.14379e+08,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4981,140679,10684.3,ns,,7.13338e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,7.13338e+08,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",17500,40704.4,8978.92,ns,,6.16345e+08,,,,1,512,7,25088,7,1,512,7,25088,7,6.16345e+08,25088,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",357,1.95817e+06,18425.1,ns,,8.19964e+08,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,8.19964e+08,1.60563e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",356,1.9519e+06,9405.96,ns,,8.226e+08,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,8.226e+08,1.60563e+06,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1000,502047,10918.4,ns,,7.99542e+08,,,,2,64,56,401408,56,2,64,56,401408,56,7.99542e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4886,145496,11295.5,ns,,1.37945e+09,,,,2,128,28,200704,28,2,128,28,200704,28,1.37945e+09,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",719,972148,12212.9,ns,,8.25817e+08,,,,2,512,28,802816,28,2,512,28,802816,28,8.25817e+08,802816,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4888,144465,9631.21,ns,,1.38929e+09,,,,2,128,28,200704,28,2,128,28,200704,28,1.38929e+09,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9210,76229.7,9331.84,ns,,1.31644e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.31644e+09,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1387,503547,12469.8,ns,,7.97161e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,7.97161e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1399,500476,8437.4,ns,,8.02052e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,8.02052e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8889,77259.9,9798.88,ns,,1.29889e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.29889e+09,100352,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1000,501594,10296.2,ns,,8.00265e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,8.00265e+08,401408,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16591,41685.5,8576.83,ns,,1.20368e+09,,,,2,512,7,50176,7,2,512,7,50176,7,1.20368e+09,50176,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",16534,42899.5,10334.8,ns,,1.16962e+09,,,,2,512,7,50176,7,2,512,7,50176,7,1.16962e+09,50176,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4835,143288,8324.64,ns,,1.40071e+09,,,,2,2048,7,200704,7,2,2048,7,200704,7,1.40071e+09,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4887,144047,9595.47,ns,,1.39332e+09,,,,2,2048,7,200704,7,2,2048,7,200704,7,1.39332e+09,200704,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16181,42445.6,9694.76,ns,,1.18212e+09,,,,2,512,7,50176,7,2,512,7,50176,7,1.18212e+09,50176,1,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",227,3.09686e+06,18693,ns,,2.78362e+08,,,,1,32,79,862048,341,1,32,79,862048,341,2.78362e+08,862048,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",221,3.18462e+06,27865.7,ns,,5.41383e+08,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,5.41383e+08,1.7241e+06,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",216,3.24e+06,11181.9,ns,,1.06426e+09,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,1.06426e+09,3.44819e+06,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1628,427837,11292.3,ns,,4.71805e+08,,,,1,32,38,201856,166,1,32,38,201856,166,4.71805e+08,201856,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",958,734206,13148.3,ns,,5.49862e+08,,,,2,32,38,403712,166,2,32,38,403712,166,5.49862e+08,403712,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",914,765446,8302.42,ns,,1.05484e+09,,,,4,32,38,807424,166,4,32,38,807424,166,1.05484e+09,807424,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",547,1.28375e+06,13089.5,ns,,2.87159e+08,,,,1,16,48,368640,480,1,16,48,368640,480,2.87159e+08,368640,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1785,391819,11918.4,ns,,4.70421e+08,,,,1,32,24,184320,240,1,32,24,184320,240,4.70421e+08,184320,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3513,199458,8469.66,ns,,4.62053e+08,,,,1,64,12,92160,120,1,64,12,92160,120,4.62053e+08,92160,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6700,104456,10993,ns,,4.41143e+08,,,,1,128,6,46080,60,1,128,6,46080,60,4.41143e+08,46080,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1756,395984,9749.48,ns,,4.71291e+08,,,,1,64,54,186624,54,1,64,54,186624,54,4.71291e+08,186624,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1772,396096,9801.49,ns,,4.71158e+08,,,,1,64,54,186624,54,1,64,54,186624,54,4.71158e+08,186624,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3468,204166,11804,ns,,4.57041e+08,,,,1,128,27,93312,27,1,128,27,93312,27,4.57041e+08,93312,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6267,112015,8704.88,ns,,4.47942e+08,,,,1,256,14,50176,14,1,256,14,50176,14,4.47942e+08,50176,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",11769,59485.5,8203.73,ns,,4.2175e+08,,,,1,512,7,25088,7,1,512,7,25088,7,4.2175e+08,25088,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",61,1.14749e+07,22400.1,ns,,2.7985e+08,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,2.7985e+08,3.21126e+06,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",122,5.72788e+06,27761.5,ns,,2.80318e+08,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,2.80318e+08,1.60563e+06,2,0
"LAYER_CUDNN_SOFTMAX_BWD_DOUBLE<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_INSTANCE>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",244,2.88149e+06,18659.8,ns,,2.78611e+08,,,,1,256,56,802816,56,1,256,56,802816,56,2.78611e+08,802816,2,0
