Run on (160 X 4023 MHz CPU s)
2018-08-08 20:50:57
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",38612,18129.4,12397.8,ns,,2.76766e+09,,,,2,32,28,50176,28,2,32,28,50176,28,2.76766e+09,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",26264,26638.9,12330.3,ns,,3.76712e+09,,,,2,64,28,100352,28,2,64,28,100352,28,3.76712e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",31540,22196.5,12398.4,ns,,8.47701e+08,,,,2,48,14,18816,14,2,48,14,18816,14,8.47701e+08,18816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11624,60180,12324.9,ns,,1.25065e+09,,,,2,192,14,75264,14,2,192,14,75264,14,1.25065e+09,75264,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9249,75653.8,12402.3,ns,,3.31616e+08,,,,2,256,7,25088,7,2,256,7,25088,7,3.31616e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",16373,42757.9,12385.3,ns,,2.93373e+08,,,,2,128,7,12544,7,2,128,7,12544,7,2.93373e+08,12544,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",26340,26575.5,12331.3,ns,,7.55223e+09,,,,1,64,56,200704,56,1,64,56,200704,56,7.55223e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9024,77578.5,12326.2,ns,,2.58711e+09,,,,1,256,28,200704,28,1,256,28,200704,28,2.58711e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",16052,43608.5,12318.3,ns,,2.3012e+09,,,,1,128,28,100352,28,1,128,28,100352,28,2.3012e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4823,145142,12332.5,ns,,6.91404e+08,,,,1,512,14,100352,14,1,512,14,100352,14,6.91404e+08,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9050,77381.2,12409.9,ns,,6.48427e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.48427e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9043,77416.2,12418,ns,,6.48133e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.48133e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2538,275875,12464.3,ns,,1.8188e+08,,,,1,1024,7,50176,7,1,1024,7,50176,7,1.8188e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4921,142216,12431.9,ns,,1.76407e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.76407e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",4921,142280,12431,ns,,1.76328e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.76328e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",15827,44845,12346.4,ns,,8.951e+09,,,,2,64,56,401408,56,2,64,56,401408,56,8.951e+09,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",5747,121791,12337.1,ns,,3.29588e+09,,,,2,256,28,401408,28,2,256,28,401408,28,3.29588e+09,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",16080,43526.2,12311.5,ns,,4.61111e+09,,,,2,128,28,200704,28,2,128,28,200704,28,4.61111e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4824,145186,12369.8,ns,,1.38239e+09,,,,2,512,14,200704,14,2,512,14,200704,14,1.38239e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9029,77518.2,12354.7,ns,,1.29456e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.29456e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",9027,77454.3,12332.5,ns,,1.29563e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.29563e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2535,276255,12368.9,ns,,3.63259e+08,,,,2,1024,7,100352,7,2,1024,7,100352,7,3.63259e+08,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4918,142351,12409.8,ns,,3.52482e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.52482e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",4918,142349,12402.5,ns,,3.52487e+08,,,,2,512,7,50176,7,2,512,7,50176,7,3.52487e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",8187,85522.3,12349.1,ns,,2.08937e+10,,,,1,64,80,1.78688e+06,349,1,64,80,1.78688e+06,349,2.08937e+10,1.78688e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8215,85197.5,12334.3,ns,,2.10335e+10,,,,1,64,80,1.792e+06,350,1,64,80,1.792e+06,350,2.10335e+10,1.792e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",7248,96588.1,12320.8,ns,,8.99291e+09,,,,1,128,39,868608,174,1,128,39,868608,174,8.99291e+09,868608,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7242,96678.8,12327,ns,,9.26781e+09,,,,1,128,40,896000,175,1,128,40,896000,175,9.26781e+09,896000,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5781,121107,12325.5,ns,,3.49415e+09,,,,1,256,19,423168,87,1,256,19,423168,87,3.49415e+09,423168,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",5249,145863,12367.2,ns,,2.94853e+09,,,,1,256,20,430080,84,1,256,20,430080,84,2.94853e+09,430080,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4750,147380,12348,ns,,1.28191e+09,,,,1,512,9,188928,41,1,512,9,188928,41,1.28191e+09,188928,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4776,146605,12355.5,ns,,1.4668e+09,,,,1,512,10,215040,42,1,512,10,215040,42,1.4668e+09,215040,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4761,146995,12370,ns,,2.43121e+10,,,,2,64,80,3.57376e+06,349,2,64,80,3.57376e+06,349,2.43121e+10,3.57376e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4784,146273,12416.4,ns,,2.45021e+10,,,,2,64,80,3.584e+06,350,2,64,80,3.584e+06,350,2.45021e+10,3.584e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",6105,114666,12356.6,ns,,1.51502e+10,,,,2,128,39,1.73722e+06,174,2,128,39,1.73722e+06,174,1.51502e+10,1.73722e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6023,116214,12357.9,ns,,1.54198e+10,,,,2,128,40,1.792e+06,175,2,128,40,1.792e+06,175,1.54198e+10,1.792e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4169,167853,12341.8,ns,,5.04214e+09,,,,2,256,19,846336,87,2,256,19,846336,87,5.04214e+09,846336,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4213,166117,12375.5,ns,,5.17803e+09,,,,2,256,20,860160,84,2,256,20,860160,84,5.17803e+09,860160,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",3388,206638,12371.5,ns,,1.82859e+09,,,,2,512,9,377856,41,2,512,9,377856,41,1.82859e+09,377856,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2722,257248,12390.8,ns,,1.67185e+09,,,,2,512,10,430080,42,2,512,10,430080,42,1.67185e+09,430080,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",11620,60216.6,12319.7,ns,,1.33321e+10,,,,1,64,112,802816,112,1,64,112,802816,112,1.33321e+10,802816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4302,162706,12344.2,ns,,4.93415e+09,,,,1,256,56,802816,56,1,256,56,802816,56,4.93415e+09,802816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",26324,26579,12300.3,ns,,7.55123e+09,,,,1,64,56,200704,56,1,64,56,200704,56,7.55123e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16036,43633.2,12311.8,ns,,2.2999e+09,,,,1,128,28,100352,28,1,128,28,100352,28,2.2999e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3281,213327,12367.1,ns,,1.88165e+09,,,,1,512,28,401408,28,1,512,28,401408,28,1.88165e+09,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16040,43655.1,12350.8,ns,,2.29875e+09,,,,1,128,28,100352,28,1,128,28,100352,28,2.29875e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9046,77435.7,12412.7,ns,,6.4797e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.4797e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2486,281677,12406.9,ns,,7.12532e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.12532e+08,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2486,281601,12383.4,ns,,7.12726e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.12726e+08,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9041,77419.4,12410.4,ns,,6.48107e+08,,,,1,256,14,50176,14,1,256,14,50176,14,6.48107e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2486,281638,12411.9,ns,,7.12632e+08,,,,1,1024,14,200704,14,1,1024,14,200704,14,7.12632e+08,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4922,142276,12441.1,ns,,1.76334e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.76334e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4921,142179,12393.9,ns,,1.76453e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.76453e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1294,540967,12381.9,ns,,1.85505e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.85505e+08,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1294,541054,12482,ns,,1.85475e+08,,,,1,2048,7,100352,7,1,2048,7,100352,7,1.85475e+08,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4924,142178,12404.9,ns,,1.76455e+08,,,,1,512,7,25088,7,1,512,7,25088,7,1.76455e+08,25088,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8209,85204.7,12311.4,ns,,1.88444e+10,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,1.88444e+10,1.60563e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",3910,179111,12336.7,ns,,8.96446e+09,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,8.96446e+09,1.60563e+06,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16107,43792.7,12293.3,ns,,9.16609e+09,,,,2,64,56,401408,56,2,64,56,401408,56,9.16609e+09,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",16084,43518.1,12295.5,ns,,4.61197e+09,,,,2,128,28,200704,28,2,128,28,200704,28,4.61197e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2336,299682,12392.6,ns,,2.6789e+09,,,,2,512,28,802816,28,2,512,28,802816,28,2.6789e+09,802816,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",16089,43521.7,12295.3,ns,,4.61158e+09,,,,2,128,28,200704,28,2,128,28,200704,28,4.61158e+09,200704,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",9031,77477.4,12297.1,ns,,1.29524e+09,,,,2,256,14,100352,14,2,256,14,100352,14,1.29524e+09,100352,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1690,414739,12387.8,ns,,9.67857e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,9.67857e+08,401408,1,1
"LAYER_CUDNN_SOFTMAX_BWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1689,414674,12370,ns,,9.68009e+08,,,,2,1024,14,401408,14,2,1024,14,401408,14,9.68009e+08,401408,1,1
