Run on (160 X 4023 MHz CPU s)
2018-08-08 21:56:23
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"input_batch_size","input_channels","input_height","input_size","input_width","output_batch_size","output_channels","output_height","output_size","output_width","predicted_flops","predicted_flops_count","softmax_algorithm","softmax_mode"
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2193,319215,11928.7,ns,,1.57186e+08,,,,2,512,7,50176,7,2,512,7,50176,7,1.57186e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",560,1.24955e+06,11948.4,ns,,1.60621e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,1.60621e+08,200704,1,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:1024/N:2/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",560,1.24948e+06,11950.7,ns,,1.6063e+08,,,,2,2048,7,200704,7,2,2048,7,200704,7,1.6063e+08,200704,1,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_ACCURATE, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2193,319109,11937.3,ns,,1.57238e+08,,,,2,512,7,50176,7,2,512,7,50176,7,1.57238e+08,50176,1,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11187,62542.1,11945.7,ns,,1.37835e+10,,,,1,32,79,862048,341,1,32,79,862048,341,1.37835e+10,862048,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:2/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7010,99940.5,11967.6,ns,,1.72512e+10,,,,2,32,79,1.7241e+06,341,2,32,79,1.7241e+06,341,1.72512e+10,1.7241e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:4/K:32/filter_w(s):20/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4014,174440,11990.7,ns,,1.97672e+10,,,,4,32,79,3.44819e+06,341,4,32,79,3.44819e+06,341,1.97672e+10,3.44819e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:1/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",24170,28953,11850.2,ns,,6.97186e+09,,,,1,32,38,201856,166,1,32,38,201856,166,6.97186e+09,201856,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:2/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",23649,29597.5,11919.6,ns,,1.36401e+10,,,,2,32,38,403712,166,2,32,38,403712,166,1.36401e+10,403712,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:341/H:79/C:32/N:4/K:32/filter_w(s):10/filter_h(r):5/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",11379,61512.4,11927.1,ns,,1.31262e+10,,,,4,32,38,807424,166,4,32,38,807424,166,1.31262e+10,807424,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:480/H:48/C:1/N:1/K:16/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",34511,20278.8,11919,ns,,1.81786e+10,,,,1,16,48,368640,480,1,16,48,368640,480,1.81786e+10,368640,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:240/H:24/C:16/N:1/K:32/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",24342,28753.2,11864.3,ns,,6.41041e+09,,,,1,32,24,184320,240,1,32,24,184320,240,6.41041e+09,184320,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:120/H:12/C:32/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14554,48101.7,11854.1,ns,,1.91594e+09,,,,1,64,12,92160,120,1,64,12,92160,120,1.91594e+09,92160,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:60/H:6/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8012,87312.3,11929.4,ns,,5.2776e+08,,,,1,128,6,46080,60,1,128,6,46080,60,5.2776e+08,46080,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:108/H:108/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",14372,48691,11858.4,ns,,3.83282e+09,,,,1,64,54,186624,54,1,64,54,186624,54,3.83282e+09,186624,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:54/H:54/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14374,48694.9,11855.2,ns,,3.83251e+09,,,,1,64,54,186624,54,1,64,54,186624,54,3.83251e+09,186624,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:27/H:27/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",7895,88704.7,11910.8,ns,,1.05194e+09,,,,1,128,27,93312,27,1,128,27,93312,27,1.05194e+09,93312,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4267,163984,11934.6,ns,,3.05982e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.05982e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2262,309295,11941.9,ns,,8.11135e+07,,,,1,512,7,25088,7,1,512,7,25088,7,8.11135e+07,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4614,151751,12010.2,ns,,2.11614e+10,,,,1,64,224,3.21126e+06,224,1,64,224,3.21126e+06,224,2.11614e+10,3.21126e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3982,175825,11975.4,ns,,9.13199e+09,,,,1,128,112,1.60563e+06,112,1,128,112,1.60563e+06,112,9.13199e+09,1.60563e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:128/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2542,275364,11959.4,ns,,2.91547e+09,,,,1,256,56,802816,56,1,256,56,802816,56,2.91547e+09,802816,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:256/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2201,318073,11950.9,ns,,1.262e+09,,,,1,512,28,401408,28,1,512,28,401408,28,1.262e+09,401408,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2196,318514,11872.4,ns,,3.15064e+08,,,,1,512,14,100352,14,1,512,14,100352,14,3.15064e+08,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2264,309337,11957.9,ns,,8.11024e+07,,,,1,512,7,25088,7,1,512,7,25088,7,8.11024e+07,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2696,259589,11997.9,ns,,2.47412e+10,,,,2,64,224,6.42253e+06,224,2,64,224,6.42253e+06,224,2.47412e+10,6.42253e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:112/H:112/C:64/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",3242,215909,11991.4,ns,,1.48732e+10,,,,2,128,112,3.21126e+06,112,2,128,112,3.21126e+06,112,1.48732e+10,3.21126e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:128/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2230,313871,11980.6,ns,,5.11558e+09,,,,2,256,56,1.60563e+06,56,2,256,56,1.60563e+06,56,5.11558e+09,1.60563e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:256/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1312,533605,12011.6,ns,,1.50451e+09,,,,2,512,28,802816,28,2,512,28,802816,28,1.50451e+09,802816,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2197,318517,11882.7,ns,,6.3012e+08,,,,2,512,14,200704,14,2,512,14,200704,14,6.3012e+08,200704,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2263,309198,11958.3,ns,,1.62278e+08,,,,2,512,7,50176,7,2,512,7,50176,7,1.62278e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:1/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",8068,86757,11929.5,ns,,9.25362e+09,,,,1,64,112,802816,112,1,64,112,802816,112,9.25362e+09,802816,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:1/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",24341,28761.6,11922.3,ns,,8.72274e+08,,,,1,32,28,25088,28,1,32,28,25088,28,8.72274e+08,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14540,48148.1,11935.8,ns,,1.04212e+09,,,,1,64,28,50176,28,1,64,28,50176,28,1.04212e+09,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:1/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",18254,38357.3,11957.4,ns,,2.45273e+08,,,,1,48,14,9408,14,1,48,14,9408,14,2.45273e+08,9408,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:1/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5586,125329,11974.4,ns,,3.00266e+08,,,,1,192,14,37632,14,1,192,14,37632,14,3.00266e+08,37632,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4399,159125,11942.7,ns,,7.88312e+07,,,,1,256,7,12544,7,1,256,7,12544,7,7.88312e+07,12544,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",8351,83788.6,11943.9,ns,,7.4855e+07,,,,1,128,7,6272,7,1,128,7,6272,7,7.4855e+07,6272,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:224/H:224/C:3/N:2/K:64/filter_w(s):7/filter_h(r):7/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",6086,115004,11939,ns,,1.39615e+10,,,,2,64,112,1.60563e+06,112,2,64,112,1.60563e+06,112,1.39615e+10,1.60563e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:2/K:32/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",24353,28737.5,11922.7,ns,,1.74601e+09,,,,2,32,28,50176,28,2,32,28,50176,28,1.74601e+09,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:192/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14548,48127.7,11864.7,ns,,2.08512e+09,,,,2,64,28,100352,28,2,64,28,100352,28,2.08512e+09,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:48/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",18260,38326.1,11921,ns,,4.90944e+08,,,,2,48,14,18816,14,2,48,14,18816,14,4.90944e+08,18816,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:512/N:2/K:192/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",5585,125350,11875,ns,,6.00432e+08,,,,2,192,14,75264,14,2,192,14,75264,14,6.00432e+08,75264,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4397,159244,11950.4,ns,,1.57545e+08,,,,2,256,7,25088,7,2,256,7,25088,7,1.57545e+08,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:832/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:2/pad_h:2/wstride:1/hstride:1/manual_time",8345,83910.2,11947.1,ns,,1.49493e+08,,,,2,128,7,12544,7,2,128,7,12544,7,1.49493e+08,12544,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14572,48054.5,11875.7,ns,,4.17659e+09,,,,1,64,56,200704,56,1,64,56,200704,56,4.17659e+09,200704,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4269,163987,11885.3,ns,,1.2239e+09,,,,1,256,28,200704,28,1,256,28,200704,28,1.2239e+09,200704,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8069,86760,11857,ns,,1.15666e+09,,,,1,128,28,100352,28,1,128,28,100352,28,1.15666e+09,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2197,318759,11909.3,ns,,3.14821e+08,,,,1,512,14,100352,14,1,512,14,100352,14,3.14821e+08,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4269,163961,11960.3,ns,,3.06024e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.06024e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4270,163921,11949.6,ns,,3.06098e+08,,,,1,256,14,50176,14,1,256,14,50176,14,3.06098e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1148,609712,12012,ns,,8.22946e+07,,,,1,1024,7,50176,7,1,1024,7,50176,7,8.22946e+07,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2263,309661,11975.4,ns,,8.10175e+07,,,,1,512,7,25088,7,1,512,7,25088,7,8.10175e+07,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2261,309437,11973.1,ns,,8.10764e+07,,,,1,512,7,25088,7,1,512,7,25088,7,8.10764e+07,25088,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",14558,48076.6,11921.4,ns,,8.34934e+09,,,,2,64,56,401408,56,2,64,56,401408,56,8.34934e+09,401408,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4271,164005,11972,ns,,2.44753e+09,,,,2,256,28,401408,28,2,256,28,401408,28,2.44753e+09,401408,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",8071,86746.3,11877.2,ns,,2.31369e+09,,,,2,128,28,200704,28,2,128,28,200704,28,2.31369e+09,200704,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2195,318902,11911.1,ns,,6.29359e+08,,,,2,512,14,200704,14,2,512,14,200704,14,6.29359e+08,200704,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4269,164005,11884.5,ns,,6.11883e+08,,,,2,256,14,100352,14,2,256,14,100352,14,6.11883e+08,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4268,163958,11884.3,ns,,6.12059e+08,,,,2,256,14,100352,14,2,256,14,100352,14,6.12059e+08,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",1148,609505,11927.9,ns,,1.64645e+08,,,,2,1024,7,100352,7,2,1024,7,100352,7,1.64645e+08,100352,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2264,309323,11964.6,ns,,1.62212e+08,,,,2,512,7,50176,7,2,512,7,50176,7,1.62212e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",2263,309360,11961.1,ns,,1.62193e+08,,,,2,512,7,50176,7,2,512,7,50176,7,1.62193e+08,50176,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",5777,121132,11948.6,ns,,1.47516e+10,,,,1,64,80,1.78688e+06,349,1,64,80,1.78688e+06,349,1.47516e+10,1.78688e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",6029,116069,11955.5,ns,,1.54392e+10,,,,1,64,80,1.792e+06,350,1,64,80,1.792e+06,350,1.54392e+10,1.792e+06,2,1
"LAYER_CUDNN_SOFTMAX_FWD_FLOAT<CUDNN_SOFTMAX_LOG, CUDNN_SOFTMAX_MODE_CHANNEL>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",4477,156352,11953.6,ns,,5.55545e+09,,,,1,128,39,868608,174,1,128,39,868608,174,5.55545e+09,868608,2,1
