Run on (160 X 4023 MHz CPU s)
2018-08-08 17:04:38
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"advised_convolution_algorithm","advised_determinism","advised_memory","advised_time","convolution_algorithm","filter_height","filter_width","input_batch_size","input_channels","input_height","input_size","input_width","math_type","num_filters","output_batch_size","output_channels","output_height","output_size","output_width","pad_height","pad_width","predicted_advised_flops","predicted_advised_flops_count","predicted_flops","predicted_flops_count","stride_height","stride_width","workspace_bytes","workspace_megabytes"
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4821,146316,152141,ns,,8.77897e+10,,,,0,1,0,0.147168,0,1,1,1,512,7,25088,7,0,512,1,512,7,25088,7,0,0,1.75579e+11,2.56901e+07,1.75579e+11,2.56901e+07,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1428,490447,497427,ns,,1.04762e+11,,,,0,1,0,0.491616,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,3,3,2.09524e+11,1.0276e+08,2.09524e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",4614,151701,158669,ns,,1.69347e+11,,,,1,1,0,0.154016,0,3,3,2,64,56,401408,56,0,64,2,64,56,401408,56,1,1,3.04825e+12,4.62422e+08,3.04825e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",13786,50739.8,57721.9,ns,,2.02524e+12,,,,1,1,0,0.052736,0,1,1,2,64,56,401408,56,0,256,2,256,28,401408,28,0,0,1.01262e+12,5.13802e+07,1.01262e+12,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2463,284197,291146,ns,,9.03955e+10,,,,0,1,0,0.286176,0,3,3,2,128,28,200704,28,0,128,2,128,28,200704,28,1,1,1.62712e+12,4.62422e+08,1.62712e+12,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",10803,64766.4,71701.6,ns,,1.58663e+12,,,,1,1,0,0.066592,0,1,1,2,128,28,200704,28,0,512,2,512,14,200704,14,0,0,7.93315e+11,5.13802e+07,7.93315e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7416,94333.4,101284,ns,,2.72333e+11,,,,1,1,0,0.096256,0,1,1,2,256,14,100352,14,0,256,2,256,14,100352,14,0,0,5.44666e+11,5.13802e+07,5.44666e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1312,533682,540677,ns,,4.81375e+10,,,,0,1,0,0.536384,0,3,3,2,256,14,100352,14,0,256,2,256,14,100352,14,1,1,8.66475e+11,4.62422e+08,8.66475e+11,4.62422e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7336,95370.7,102310,ns,,1.07748e+12,,,,1,1,0,0.097376,0,1,1,2,256,14,100352,14,0,1024,2,1024,7,100352,7,0,0,5.38742e+11,5.13802e+07,5.38742e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4592,152373,159323,ns,,1.686e+11,,,,0,1,0,0.154048,0,1,1,2,512,7,50176,7,0,512,2,512,7,50176,7,0,0,3.372e+11,5.13802e+07,3.372e+11,5.13802e+07,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:3/pad_h:3/wstride:2/hstride:2/manual_time",1406,500333,504735,ns,,2.05384e+11,,,,0,1,0,0.5016,0,1,1,2,2048,7,200704,7,0,512,2,512,7,50176,7,3,3,4.10768e+11,2.05521e+08,4.10768e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:1/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",12664,55986.5,62953.4,ns,,1.28831e+11,,,,1,1,0,0.069696,0,5,5,1,1,161,112700,700,0,64,1,64,80,1.78688e+06,349,1,1,1.59581e+12,8.9344e+07,1.59581e+12,8.9344e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1362,514751,521736,ns,,2.22803e+11,,,,1,1,0,0.513504,0,3,3,1,64,80,1.792e+06,350,0,64,1,64,80,1.792e+06,350,1,1,4.01045e+12,2.06438e+09,4.01045e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:1/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1626,430429,437413,ns,,5.32901e+11,,,,0,1,0,0.432448,0,5,5,1,64,80,1.792e+06,350,0,128,1,128,39,868608,174,1,1,6.45762e+12,2.77955e+09,6.45762e+12,2.77955e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",2465,283946,290914,ns,,4.03908e+11,,,,1,1,0,0.309984,0,3,3,1,128,40,896000,175,0,128,1,128,40,896000,175,1,1,7.27035e+12,2.06438e+09,7.27035e+12,2.06438e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:1/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",902,776155,783178,ns,,2.95529e+11,,,,0,1,0,0.77088,0,5,5,1,128,40,896000,175,0,256,1,256,19,423168,87,1,1,3.48935e+12,2.70828e+09,3.48935e+12,2.70828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1301,537849,544855,ns,,2.04705e+11,,,,0,1,0,0.547744,0,3,3,1,256,20,430080,84,0,256,1,256,20,430080,84,1,1,3.68469e+12,1.98181e+09,3.68469e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:1/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",454,1.54111e+06,1.54818e+06,ns,,1.42884e+11,,,,0,1,0,1.54413,0,5,5,1,256,20,430080,84,0,512,1,512,9,188928,41,1,1,1.56918e+12,2.41828e+09,1.56918e+12,2.41828e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",628,1.11466e+06,1.12169e+06,ns,,9.87752e+10,,,,0,1,0,1.11795,0,3,3,1,512,10,215040,42,0,512,1,512,10,215040,42,1,1,1.77795e+12,1.98181e+09,1.77795e+12,1.98181e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:700/H:161/C:1/N:2/K:64/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",6289,111152,118116,ns,,1.29783e+11,,,,1,1,0,0.126016,0,5,5,2,1,161,225400,700,0,64,2,64,80,3.57376e+06,349,1,1,1.60761e+12,1.78688e+08,1.60761e+12,1.78688e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:64/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",795,881610,888641,ns,,2.60179e+11,,,,1,1,0,0.888448,0,3,3,2,64,80,3.584e+06,350,0,64,2,64,80,3.584e+06,350,1,1,4.68322e+12,4.12877e+09,4.68322e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:350/H:80/C:64/N:2/K:128/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",1157,604567,611564,ns,,7.58811e+11,,,,1,1,0,0.607136,0,5,5,2,64,80,3.584e+06,350,0,128,2,128,39,1.73722e+06,174,1,1,9.19517e+12,5.55909e+09,9.19517e+12,5.55909e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:128/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1555,450172,457166,ns,,5.0953e+11,,,,1,1,0,0.453856,0,3,3,2,128,40,1.792e+06,175,0,128,2,128,40,1.792e+06,175,1,1,9.17153e+12,4.12877e+09,9.17153e+12,4.12877e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:175/H:40/C:128/N:2/K:256/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",886,789798,796795,ns,,5.80847e+11,,,,0,1,0,0.79168,0,5,5,2,128,40,1.792e+06,175,0,256,2,256,19,846336,87,1,1,6.85814e+12,5.41655e+09,6.85814e+12,5.41655e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:256/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",1200,583600,590650,ns,,3.77315e+11,,,,0,1,0,0.587008,0,3,3,2,256,20,860160,84,0,256,2,256,20,860160,84,1,1,6.79166e+12,3.96362e+09,6.79166e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:84/H:20/C:256/N:2/K:512/filter_w(s):5/filter_h(r):5/pad_w:1/pad_h:1/wstride:2/hstride:2/manual_time",462,1.5144e+06,1.52147e+06,ns,,2.9081e+11,,,,0,1,0,1.51904,0,5,5,2,256,20,860160,84,0,512,2,512,9,377856,41,1,1,3.19372e+12,4.83656e+09,3.19372e+12,4.83656e+09,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:42/H:10/C:512/N:2/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",629,1.1128e+06,1.11986e+06,ns,,1.9788e+11,,,,0,1,0,1.11581,0,3,3,2,512,10,430080,42,0,512,2,512,10,430080,42,1,1,3.56183e+12,3.96362e+09,3.56183e+12,3.96362e+09,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",14377,48656.5,55598.1,ns,,1.05598e+12,,,,1,1,0,0.05408,0,1,1,1,64,112,802816,112,0,64,1,64,112,802816,112,0,0,2.11196e+12,1.0276e+08,2.11196e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",13742,50905.1,57877.5,ns,,1.00933e+12,,,,1,1,0,0.052864,0,1,1,1,64,56,200704,56,0,256,1,256,56,802816,56,0,0,2.01867e+12,1.0276e+08,2.01867e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",8181,85530.3,92476.1,ns,,6.00726e+11,,,,1,1,0,0.087552,0,1,1,1,256,56,802816,56,0,64,1,64,56,200704,56,0,0,1.20145e+12,1.0276e+08,1.20145e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7381,94782.7,101747,ns,,1.08417e+12,,,,1,1,0,0.09728,0,1,1,1,256,56,802816,56,0,128,1,128,28,100352,28,0,0,5.42084e+11,5.13802e+07,5.42084e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10933,63955.4,70914.5,ns,,8.03376e+11,,,,1,1,0,0.066816,0,1,1,1,128,28,100352,28,0,512,1,512,28,401408,28,0,0,1.60675e+12,1.0276e+08,1.60675e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4600,152132,159109,ns,,3.37734e+11,,,,0,1,0,0.15392,0,1,1,1,512,28,401408,28,0,128,1,128,28,100352,28,0,0,6.75467e+11,1.0276e+08,6.75467e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4557,153544,160488,ns,,6.69257e+11,,,,1,1,0,0.157792,0,1,1,1,512,28,401408,28,0,256,1,256,14,50176,14,0,0,3.34629e+11,5.13802e+07,3.34629e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7595,92170.9,99128.5,ns,,5.57445e+11,,,,1,1,0,0.095136,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.11489e+12,1.0276e+08,1.11489e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4719,148297,155252,ns,,2.77175e+12,,,,1,1,0,0.150432,0,1,1,1,512,28,401408,28,0,1024,1,1024,14,200704,14,0,0,1.38587e+12,2.05521e+08,1.38587e+12,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2609,268269,275234,ns,,1.91525e+11,,,,0,1,0,0.270272,0,1,1,1,1024,14,200704,14,0,256,1,256,14,50176,14,0,0,3.83049e+11,1.0276e+08,3.83049e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:1/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7587,92198.3,99145.6,ns,,5.5728e+11,,,,1,1,0,0.094176,0,1,1,1,256,14,50176,14,0,1024,1,1024,14,200704,14,0,0,1.11456e+12,1.0276e+08,1.11456e+12,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2663,262805,269747,ns,,3.91014e+11,,,,0,1,0,0.265312,0,1,1,1,1024,14,200704,14,0,512,1,512,7,25088,7,0,0,1.95507e+11,5.13802e+07,1.95507e+11,5.13802e+07,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:512/filter_w(s):3/filter_h(r):3/pad_w:1/pad_h:1/wstride:1/hstride:1/manual_time",636,1.10111e+06,1.10814e+06,ns,,1.16656e+10,,,,0,1,0,1.10621,0,3,3,1,512,7,25088,7,0,512,1,512,7,25088,7,1,1,2.0998e+11,2.31211e+08,2.0998e+11,2.31211e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:512/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4975,140571,147502,ns,,3.65512e+11,,,,1,1,0,0.142784,0,1,1,1,512,7,25088,7,0,2048,1,2048,7,100352,7,0,0,7.31024e+11,1.0276e+08,7.31024e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:1/K:2048/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2132,328351,335419,ns,,1.25184e+12,,,,0,1,0,0.330688,0,1,1,1,1024,14,200704,14,0,2048,1,2048,7,100352,7,0,0,6.25918e+11,2.05521e+08,6.25918e+11,2.05521e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:7/H:7/C:2048/N:1/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",1422,492259,499250,ns,,1.04376e+11,,,,0,1,0,0.495232,0,1,1,1,2048,7,100352,7,0,512,1,512,7,25088,7,0,0,2.08753e+11,1.0276e+08,2.08753e+11,1.0276e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:112/H:112/C:64/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",6285,111470,118422,ns,,9.21869e+11,,,,1,1,0,0.11488,0,1,1,2,64,112,1.60563e+06,112,0,64,2,64,112,1.60563e+06,112,0,0,1.84374e+12,2.05521e+08,1.84374e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:64/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",9739,71900.5,78890.4,ns,,1.4292e+12,,,,1,1,0,0.07488,0,1,1,2,64,56,401408,56,0,256,2,256,56,1.60563e+06,56,0,0,2.85841e+12,2.05521e+08,2.85841e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:64/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7862,89017,96010.6,ns,,1.15439e+12,,,,1,1,0,0.108832,0,1,1,2,256,56,1.60563e+06,56,0,64,2,64,56,401408,56,0,0,2.30878e+12,2.05521e+08,2.30878e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:56/H:56/C:256/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",7482,93501.8,100452,ns,,2.19804e+12,,,,1,1,0,0.097792,0,1,1,2,256,56,1.60563e+06,56,0,128,2,128,28,200704,28,0,0,1.09902e+12,1.0276e+08,1.09902e+12,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:128/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",10873,64341.1,71295.2,ns,,1.59712e+12,,,,1,1,0,0.0672,0,1,1,2,128,28,200704,28,0,512,2,512,28,802816,28,0,0,3.19424e+12,2.05521e+08,3.19424e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:128/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",4680,149536,156483,ns,,6.87196e+11,,,,1,1,0,0.151488,0,1,1,2,512,28,802816,28,0,128,2,128,28,200704,28,0,0,1.37439e+12,2.05521e+08,1.37439e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4567,153200,160130,ns,,1.34152e+12,,,,1,1,0,0.154944,0,1,1,2,512,28,802816,28,0,256,2,256,14,100352,14,0,0,6.70762e+11,1.0276e+08,6.70762e+11,1.0276e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7562,92506.2,99444.4,ns,,1.11085e+12,,,,1,1,0,0.094592,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,2.2217e+12,2.05521e+08,2.2217e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:28/H:28/C:512/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",4692,149114,156035,ns,,5.51312e+12,,,,1,1,0,0.166944,0,1,1,2,512,28,802816,28,0,1024,2,1024,14,401408,14,0,0,2.75656e+12,4.11042e+08,2.75656e+12,4.11042e+08,2,2,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:256/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",2614,267795,274761,ns,,3.83728e+11,,,,0,1,0,0.269888,0,1,1,2,1024,14,401408,14,0,256,2,256,14,100352,14,0,0,7.67456e+11,2.05521e+08,7.67456e+11,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:256/N:2/K:1024/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:1/hstride:1/manual_time",7567,92504.4,99447,ns,,1.11087e+12,,,,1,1,0,0.094848,0,1,1,2,256,14,100352,14,0,1024,2,1024,14,401408,14,0,0,2.22174e+12,2.05521e+08,2.22174e+12,2.05521e+08,1,1,0,0
"LAYER_CUDNN_CONV_FWD_HALF<CUDNN_CONVOLUTION_FWD_ALGO_IMPLICIT_GEMM>/W:14/H:14/C:1024/N:2/K:512/filter_w(s):1/filter_h(r):1/pad_w:0/pad_h:0/wstride:2/hstride:2/manual_time",2574,271782,278741,ns,,7.56197e+11,,,,0,1,0,0.273632,0,1,1,2,1024,14,401408,14,0,512,2,512,7,50176,7,0,0,3.78098e+11,1.0276e+08,3.78098e+11,1.0276e+08,2,2,0,0
